0,2303,false,11.008304
0,12941,false,0.764983
0,17476,false,5.914148
0,17625,true,9.042862
1,8621,true,25.573587
1,16376,true,0.494345
1,16539,true,15.324076
1,22820,true,21.693975
2,859,true,55.291027
2,1278,false,4.075931
2,19609,true,40.39511
2,24975,true,43.205774
2,27049,true,41.150944
3,1468,true,18.686535
3,10244,false,19.519273
3,11123,true,7.64165
3,13102,false,1.599794
3,15089,true,6.960755
3,26719,true,8.069226
4,2514,false,0.668893
4,21214,true,21.792084
4,29328,false,7.716669
5,1300,false,8.363022
6,1088,false,4.248817
6,22101,true,32.785822
6,26393,true,47.999889
7,2754,false,2.056539
7,5831,true,6.669641
7,8605,true,5.385847
7,18954,true,1.843346
7,19427,false,0.625737
7,20552,false,4.512982
7,29705,false,2.682132
8,7477,true,9.600325
8,18226,false,28.729671
8,28346,false,30.049062
9,1138,false,0.573819
9,21091,false,28.99904
9,21531,true,32.578206
9,23896,true,28.44627
9,27596,false,28.617813
10,22228,true,95.57
10,23727,true,36.202151
10,24393,true,158.621121
11,3382,false,3.974419
12,1962,true,11.362113
12,6397,true,32.352864
12,16052,true,23.191231
12,22545,true,53.446605
12,26835,false,51.746505
13,4265,true,57.0119
13,16128,false,22.506213
13,16625,true,71.406568
13,24242,false,11.406512
14,4255,true,9.164737
14,12374,false,6.122201
14,17214,false,2.478798
14,26533,false,2.118926
15,3908,true,4.511569
15,17122,true,18.054254
15,27742,true,19.397218
16,927,false,47.640007
16,2324,true,53.053854
16,8156,true,75.728027
16,10925,true,58.673005
16,16915,true,31.76369
16,21068,true,61.507016
17,3802,true,65.300269
17,21034,false,95.879727
17,22938,true,87.232771
18,24656,true,49.133994
19,4369,true,72.860956
19,4576,true,53.449085
19,29383,true,40.760781
21,5122,true,49.299179
21,5752,false,77.884212
21,11232,true,22.662639
21,19270,true,7.716347
21,29709,true,47.370887
22,20303,false,149.266235
22,24238,false,383.407844
23,8146,true,2.903441
23,14538,false,5.116111
23,17678,true,2.121394
23,20972,false,3.937491
23,21225,true,3.208139
23,24190,false,0.851404
24,6896,true,152.060769
24,21398,true,177.8202
24,24908,false,322.57399
25,9539,true,10.204595
26,5893,false,168.943197
26,9622,true,43.347278
