131074,19631,false,0.398485
0,27822,false,15.547098
1,52636,false,6.282681
3,13368,false,4.55205
3,30881,false,1.049574
131073,28872,false,2.863313
131078,7,false,0.146254
6,43372,false,3.191122
7,14682,false,1.648168
9,7439,false,6.525139
131085,49342,true,5.02437
131090,38901,false,6.652942
18,57008,true,2.79583
19,53821,false,2.402569
20,1052,false,1.007779
20,43665,false,2.457322
131092,7601,false,0.122973
131098,3601,true,3.046266
24,6858,false,11.472948
26,5652,false,0.519029
26,37244,false,1.417061
28,31126,false,0.454037
33,22465,false,22.728218
131107,51406,false,1.568673
131104,18324,false,5.166203
35,51439,false,7.00667
44,2417,false,1.193451
44,4559,false,1.374318
45,31140,false,2.864557
48,15227,false,9.726389
131122,35395,false,10.608221
131123,19616,false,2.813858
131120,14397,false,3.276601
131121,17296,false,0.8496
51,53784,false,6.245787
52,822,false,1.203956
52,49961,false,2.437526
131124,59360,false,9.690342
56,20969,true,6.81507
131130,41253,true,6.97232
131128,55906,false,7.002561
131135,38397,false,5.609315
63,20104,false,4.058301
131138,28103,false,3.712371
66,32819,false,1.982671
131137,15123,false,11.193596
68,948,false,1.485938
131147,50070,false,1.581733
76,13763,true,1.0136
83,57154,false,2.425097
131158,29804,true,20.61739
131158,33880,false,4.290422
84,50506,false,1.941517
85,52183,true,7.111212
90,9611,true,6.787563
131164,41482,false,1.597626
131164,54109,false,1.73637
95,4460,false,4.164401
131165,10004,false,5.676892
98,31576,true,7.002149
103,24918,false,0.5445
131176,37639,false,3.962308
110,58549,false,9.35416
131187,51462,false,7.241725
131191,30545,true,0.264625
117,55253,false,1.087322
131189,40493,false,1.566059
120,14998,false,0.585699
131194,54105,false,17.604965
122,59701,false,0.06634
123,24969,false,1.967091
131197,21401,true,7.015161
131203,8165,false,1.224483
131210,8330,false,2.071435
137,48089,false,1.884134
131208,54258,false,0.235271
131215,22543,false,2.950416
131215,53830,false,4.214743
141,57436,false,2.843568
131212,31658,false,2.2944
131219,31233,false,2.202533
131222,39988,false,2.180137
150,8326,false,1.221158
154,32522,false,13.583379
155,23164,false,1.21395
131230,46217,false,5.733956
131231,1861,false,19.479943
131236,28885,false,2.154022
167,4049,false,5.783547
167,4563,false,4.315899
169,19356,false,10.666004
172,19480,false,1.278223
175,3798,false,5.765022
131251,13344,true,1.297793
183,56913,false,1.182659
187,36444,false,1.24811
187,51190,false,0.640847
131262,964,false,5.73885
189,36960,false,2.477108
194,30472,false,1.840469
131269,27187,false,0.62261
209,45342,true,2.899032
131280,56413,false,0.288877
211,9842,false,10.99616
214,31498,false,3.054454
131295,27962,false,9.662306
131292,25575,true,0.032385
131292,45701,false,2.867788
131293,19282,false,2.750532
131298,7432,true,1.153701
228,37581,false,13.765994
230,28530,false,0.306099
235,54273,false,0.568409
237,310,false,1.47923
131311,9260,false,11.972933
131311,52882,false,23.571363
240,30849,true,0.024987
131315,48953,true,1.361824
242,30391,true,2.097368
131313,25615,false,4.616814
245,24568,true,9.844644
131319,42395,true,5.195917
131317,8667,false,6.699259
250,37304,false,2.713581
131320,53298,false,7.352135
131321,2603,false,4.754552
131327,12206,false,2.608655
131325,40882,false,26.170315
131331,20157,false,2.123004
131331,47703,false,8.210414
258,11388,false,4.737089
131328,50733,false,6.257375
262,1561,false,3.816289
131338,10211,false,1.599477
266,13116,false,4.76957
131336,16228,false,0.677321
131340,56856,true,1.72755
131341,14675,true,11.256819
131341,27792,false,36.981462
131341,48393,false,26.202731
272,36734,false,4.220758
274,19768,false,2.067632
274,56780,true,9.292653
131345,4810,false,6.997255
277,44543,false,28.10554
131355,8609,false,3.494543
281,54834,false,5.235445
285,33474,false,0.168108
286,1998,false,0.439253
291,21372,true,3.744617
131366,32247,false,4.423911
295,16453,false,1.389606
295,36467,false,0.163481
131369,40114,false,1.911299
131373,38246,false,3.781043
131373,43266,false,13.324497
131378,35988,false,1.93679
131376,9509,false,2.314645
308,10599,false,2.356099
313,29074,true,8.73195
131387,56738,false,0.48667
314,29105,true,6.243082
131390,39707,false,3.755284
325,37631,false,3.481377
329,29769,false,2.704226
131401,41773,false,22.694455
131405,52928,false,0.70378
337,10753,true,3.734011
131411,23225,false,6.620065
131408,30597,false,3.650578
342,2880,false,6.877577
131413,4018,true,6.722864
345,4054,false,8.352442
131416,38331,false,0.585285
131416,55102,false,2.377891
131417,5350,false,3.601589
351,45658,false,1.465169
354,25408,false,4.230683
356,45067,false,4.190293
359,43536,false,3.97784
131432,11638,false,1.47581
375,9271,false,7.037618
131451,39847,false,5.702045
379,10079,false,12.908813
383,53391,false,2.444855
131459,14699,false,1.19999
131456,57319,false,1.41845
131463,9279,true,2.09539
131467,6747,false,4.774457
131468,38229,false,3.905815
398,47298,false,2.640316
131469,9217,false,0.387512
131469,42684,false,2.014621
402,46317,false,20.595409
405,39850,false,13.456509
411,8918,false,8.223258
411,38156,false,4.609205
414,44358,false,2.276393
414,48566,false,1.172145
415,43456,true,3.607581
131488,49623,false,1.345044
