0,4827,true,0.17142
0,38364,true,0.035739
1,56643,false,0.912793
1,57431,true,1.272284
2,4477,true,2.809956
2,24057,true,21.252037
3,67689,true,15.44034
3,71351,true,7.29492
3,72821,false,12.290035
4,16611,false,109.7634
4,44597,true,134.170656
4,46630,true,29.627949
4,51489,true,32.826415
4,63131,true,29.723695
4,79263,true,67.776789
5,16849,true,1.868759
5,61321,true,4.394163
6,6044,true,29.852557
6,33228,false,20.148704
6,35920,false,13.33547
6,63054,false,7.567817
7,12302,true,2.247628
7,20470,false,28.486109
7,28792,true,30.520009
7,45798,true,21.147185
8,8359,false,1.350803
8,9217,true,3.628646
8,10291,true,3.72463
8,10341,true,0.858248
8,16745,false,1.809669
8,22678,true,0.764744
8,28374,true,2.85298
8,37786,true,0.437527
8,41739,true,3.212022
8,59098,true,1.608032
8,71658,true,0.979167
9,2318,false,0.477864
9,59411,false,7.116956
9,78229,true,1.18457
10,12811,true,3.858933
10,50527,false,8.283464
11,44701,false,11.64214
12,43435,false,7.753026
12,49878,true,0.886928
12,58763,true,0.270221
12,61788,true,9.994216
12,62361,true,6.386234
13,60020,true,2.489426
13,71845,true,20.79403
14,18297,true,11.88342
14,35779,true,6.47398
14,74426,true,4.780004
15,8672,true,3.7388
15,8873,true,13.906198
15,45208,true,1.937688
15,46679,false,0.621785
15,49457,true,7.064333
15,66182,false,8.603509
15,66424,true,13.53788
16,18831,true,11.226292
16,29396,true,18.875141
16,74807,true,23.110048
17,36417,false,11.045195
17,70659,true,5.579699
18,40692,true,5.014632
18,44383,true,3.901595
18,52334,true,4.477815
19,120,true,3.472477
19,1265,true,1.314169
19,38246,true,2.662243
19,78297,false,1.780273
20,4656,true,12.969399
20,14911,true,0.483501
21,1224,false,19.954822
21,58359,false,26.041778
21,65594,false,33.643684
21,70987,false,26.137822
22,24750,true,0.35173
22,57655,true,2.685746
23,53042,false,10.897817
23,62119,true,41.355039
24,8776,true,5.001766
24,48976,true,5.227342
25,17694,true,5.530041
25,30904,true,0.111392
25,42997,true,0.795643
26,9447,true,19.308836
26,51104,true,22.366062
26,66591,true,6.699178
27,23349,true,4.125863
27,29069,true,3.600107
27,53106,true,2.989364
28,3239,false,3.05401
28,44074,true,3.452537
29,8215,true,3.229635
29,50857,false,12.519722
29,62866,true,0.324387
30,29605,true,36.266111
30,32503,true,17.463009
30,69237,false,23.793966
31,43269,false,22.15701
32,21766,true,15.494362
32,56957,false,26.549138
32,69929,true,21.031341
32,73838,true,21.550507
33,10249,false,10.008363
34,6505,false,3.463758
34,8395,true,12.260381
34,13665,true,21.979577
34,21394,true,36.853167
34,30992,false,31.405711
34,33215,true,34.416145
34,42714,true,36.956379
35,13181,false,2.377002
35,58663,false,2.848677
35,60619,true,1.546191
35,71882,false,1.426818
36,20491,true,6.149345
36,22171,true,12.562549
36,31821,true,8.325399
