California,10000,20000,27.111856781,21.053121045,22.35,2020-03-23 16-21-37
California,10000,20000,20.172396388,16.669375835,17.37,2020-03-23 16-23-17
California,10000,20000,29.95284441,25.8853233,13.58,2020-03-23 16-26-17
California,10000,20000,34.409334093,27.791863999,19.23,2020-03-23 16-29-07
California,10000,20000,18.771263305,17.556594113,6.47,2020-03-23 16-30-03
California,20000,10000,10476.755907309,1162.435585808,88.9,2020-03-23 19-46-19
California,20000,10000,637.69311332,106.057381091,83.37,2020-03-23 19-59-09
California,20000,10000,371.487429709,70.47066661,81.03,2020-03-23 20-07-43
California,20000,10000,2980.624728454,287.652103003,90.35,2020-03-23 21-02-35
California,20000,10000,835.551107028,113.696373517,86.39,2020-03-23 21-20-29
California,10000,19999,20.588138509,19.836889746,3.65,2020-03-23 21-23-40
California,10000,19999,22.080456474,20.549065204,6.94,2020-03-23 21-26-24
California,10000,19999,20.084860698,18.487883359,7.95,2020-03-23 21-28-06
California,10000,19999,19.745406361,16.337983233,17.26,2020-03-23 21-30-29
California,10000,19999,17.705309699,15.766523126,10.95,2020-03-23 21-31-39
California,10000,30000,29.489204094,25.22306012,14.47,2020-03-23 21-33-10
California,10000,30000,26.604723375,21.522203096,19.1,2020-03-23 21-34-45
California,10000,30000,31.446841366,26.230660982,16.59,2020-03-23 21-37-12
California,10000,30000,31.51975743,25.267510082,19.84,2020-03-23 21-38-54
California,10000,30000,30.184539796,23.973600576,20.58,2020-03-23 21-40-23
California,30000,10000,8729.837270092,852.113856074,90.24,2020-03-24 00-20-41
California,30000,10000,1450.288243146,155.525150052,89.28,2020-03-24 00-48-18
California,30000,10000,694.139433024,104.318426217,84.97,2020-03-24 01-03-14
California,30000,10000,2331.545664587,167.932627244,92.8,2020-03-24 01-46-03
California,30000,10000,20218.76318212,1815.254813473,91.02,2020-03-24 07-54-08
California,10000,29999,25.152813647,21.051567601,16.31,2020-03-24 07-56-42
California,10000,29999,19.873597185,15.863151117,20.18,2020-03-24 07-58-31
California,10000,29999,22.828590845,19.962801805,12.55,2020-03-24 08-02-32
California,10000,29999,22.094489726,18.941988285,14.27,2020-03-24 08-03-42
California,10000,29999,17.57988146,17.112199166,2.66,2020-03-24 08-04-56
California,10000,50000,50.031476056,34.381360592,31.28,2020-03-24 08-07-16
California,10000,50000,47.900612715,33.688133726,29.67,2020-03-24 08-09-16
California,10000,50000,38.811384766,26.891945501,30.71,2020-03-24 08-11-40
California,10000,50000,64.992109533,43.316578547,33.35,2020-03-24 08-15-30
California,10000,49999,49.931474935,35.14115303,29.62,2020-03-24 08-18-00
California,50000,10000,4041.364938097,313.884675435,92.23,2020-03-24 09-31-51
California,50000,10000,3219.580145351,268.998620897,91.64,2020-03-24 10-31-50
California,50000,10000,4253.763692597,296.236752595,93.04,2020-03-24 11-49-14
California,50000,10000,2253.847047367,251.528531214,88.84,2020-03-24 12-31-25
California,50000,10000,1416.035551037,200.494208728,85.84,2020-03-24 12-59-55
California,10000,49999,26.339477604,24.158356932,8.28,2020-03-24 13-02-21
California,10000,49999,17.05633908,15.557640488,8.79,2020-03-24 13-03-13
California,10000,49999,24.210218613,20.280526114,16.23,2020-03-24 13-06-04
California,10000,49999,24.87810069,22.122774653,11.08,2020-03-24 13-08-13
California,10000,49999,26.781620687,21.893459317,18.25,2020-03-24 13-10-04
California,10000,69999,59.932255893,40.412506207,32.57,2020-03-24 13-13-39
California,10000,70000,33.360892203,22.166881093,33.55,2020-03-24 13-15-16
California,10000,70000,34.095431069,25.595309878,24.93,2020-03-24 13-17-10
California,10000,70000,43.30423506,30.037196883,30.64,2020-03-24 13-18-54
California,10000,70000,65.168962328,42.156776237,35.31,2020-03-24 13-21-32
California,70000,10000,3080.411936227,293.94487645,90.46,2020-03-24 14-18-31
California,70000,10000,12356.47473223,757.901179807,93.87,2020-03-24 17-57-51
California,70000,10000,2265.629207902,285.941125509,87.38,2020-03-24 18-40-55
California,70000,10000,2363.045946244,282.847666877,88.03,2020-03-24 19-26-29
California,70000,10000,3025.729659445,301.293014749,90.04,2020-03-24 20-23-22
California,10000,69999,30.550199506,24.698267812,19.16,2020-03-24 20-25-17
California,10000,69999,31.536215653,26.08044132,17.3,2020-03-24 20-27-20
California,10000,69999,30.430525098,23.693551029,22.14,2020-03-24 20-30-38
California,10000,69999,28.058297936,23.201244231,17.31,2020-03-24 20-32-27
California,10000,69999,24.806224839,20.330243632,18.04,2020-03-24 20-34-40
California,10000,100000,70.246659158,44.741982039,36.31,2020-03-24 20-37-26
California,10000,100000,68.681769761,44.542477294,35.15,2020-03-24 20-41-00
California,10000,99999,91.31074754,56.516459641,38.11,2020-03-24 20-45-35
California,10000,100000,84.006163672,51.496131744,38.7,2020-03-24 20-49-00
California,10000,100000,42.786048674,29.105650348,31.97,2020-03-24 20-50-45
California,99999,10000,15249.936643061,795.876596398,94.78,2020-03-25 01-18-54
California,100000,10000,4547.418734067,469.674182529,89.67,2020-03-25 02-43-45
California,100000,10000,13733.3350564,576.891810173,95.8,2020-03-25 06-43-51
California,100000,10000,5339.339255454,473.524880671,91.13,2020-03-25 08-23-00
California,100000,10000,3082.177714346,443.844030955,85.6,2020-03-25 09-22-35
California,10000,99999,30.034239407,20.863454849,30.53,2020-03-25 09-23-50
California,10000,99999,46.769018012,34.318539201,26.62,2020-03-25 09-25-47
