California,10000,20000,41.594925474,33.804657397,18.73,2019-12-06 19-57-33
California,10000,20000,42.402622008,34.22637324,19.28,2019-12-06 19-58-52
California,10000,20000,40.50056254,34.180208768,15.61,2019-12-06 20-00-08
California,10000,20000,43.091514684,33.417050455,22.45,2019-12-06 20-01-26
California,10000,20000,49.91500354,34.143103966,31.6,2019-12-06 20-02-52
California,10000,20000,40.891087457,33.445934993,18.21,2019-12-06 20-04-08
California,10000,20000,49.983774719,38.149074998,23.68,2019-12-06 20-05-38
California,10000,20000,50.675353435,36.392767278,28.18,2019-12-06 20-07-07
California,10000,20000,46.094891952,35.908489591,22.1,2019-12-06 20-08-30
California,10000,20000,48.376428162,36.001444058,25.58,2019-12-06 20-09-57
California,10000,30000,49.685093007,38.008212477,23.5,2019-12-06 20-11-26
California,10000,30000,52.371752439,37.871682688,27.69,2019-12-06 20-12-59
California,10000,30000,50.103910531,38.069117736,24.02,2019-12-06 20-14-29
California,10000,30000,49.749240351,38.979360681,21.65,2019-12-06 20-16-00
California,10000,30000,49.718733916,39.035174901,21.49,2019-12-06 20-17-31
California,10000,30000,49.169642596,37.866443018,22.99,2019-12-06 20-19-00
California,10000,30000,49.89934487,38.768888258,22.31,2019-12-06 20-20-31
California,10000,30000,49.686129787,39.297926968,20.91,2019-12-06 20-22-02
California,10000,30000,49.988616528,39.580572705,20.82,2019-12-06 20-23-34
California,10000,30000,52.308336537,40.123251115,23.29,2019-12-06 20-25-08
California,10000,50000,64.33941208,44.263808463,31.2,2019-12-06 20-27-00
California,10000,50000,62.337921262,43.130164088,30.81,2019-12-06 20-28-48
California,10000,50000,59.053065264,44.660762367,24.37,2019-12-06 20-30-35
California,10000,50000,67.060046967,50.899373238,24.1,2019-12-06 20-32-36
California,10000,50000,64.67906584,45.90967637,29.02,2019-12-06 20-34-30
California,10000,50000,63.632065114,46.232644078,27.34,2019-12-06 20-36-22
California,10000,50000,62.964194451,45.13764062,28.31,2019-12-06 20-38-13
California,10000,50000,60.39711555,43.196221959,28.48,2019-12-06 20-40-00
California,10000,50000,56.512164936,40.835064689,27.74,2019-12-06 20-41-41
California,10000,50000,58.407992177,42.152556545,27.83,2019-12-06 20-43-24
California,10000,70000,63.173417101,44.638529468,29.34,2019-12-06 20-45-15
California,10000,70000,66.089010856,46.854682674,29.1,2019-12-06 20-47-12
California,10000,70000,64.194986368,45.567211872,29.02,2019-12-06 20-49-05
California,10000,70000,71.113153363,48.693513181,31.53,2019-12-06 20-51-09
California,10000,70000,69.777669277,47.997533026,31.21,2019-12-06 20-53-10
California,10000,70000,64.652246499,45.156504682,30.15,2019-12-06 20-55-04
California,10000,70000,64.855418834,45.133681379,30.41,2019-12-06 20-56-58
California,10000,70000,61.168852084,43.201124652,29.37,2019-12-06 20-58-46
California,10000,70000,64.256567944,45.372491167,29.39,2019-12-06 21-00-39
California,10000,70000,64.527479772,45.223549246,29.92,2019-12-06 21-02-32
California,10000,100000,69.905532944,47.625995836,31.87,2019-12-06 21-04-34
California,10000,100000,78.648075993,51.842971732,34.08,2019-12-06 21-06-50
California,10000,100000,78.220402321,53.948957785,31.03,2019-12-06 21-09-07
California,10000,100000,76.435867859,51.496243992,32.63,2019-12-06 21-11-20
California,10000,100000,72.965674474,50.124024158,31.3,2019-12-06 21-13-28
California,10000,100000,72.204237319,49.450640697,31.51,2019-12-06 21-15-34
California,10000,100000,74.451487886,48.945400389,34.26,2019-12-06 21-17-42
California,10000,100000,69.279444125,48.147982674,30.5,2019-12-06 21-19-44
California,10000,100000,68.862475218,47.408151245,31.16,2019-12-06 21-21-45
California,10000,100000,71.423941957,48.831720925,31.63,2019-12-06 21-23-50
