1,-121.904167,41.974556
2,-121.902153,41.974766
3,-121.89679,41.988075
4,-121.889603,41.998032
5,-121.886681,42.008739
6,-121.915062,41.970314
7,-121.910088,41.973942
8,-121.916199,41.969482
9,-121.903198,41.968456
10,-122.553284,41.895241
11,-122.542992,41.903084
12,-122.546921,41.915726
13,-122.520287,41.907001
14,-122.503967,41.906689
15,-122.472076,41.911068
16,-122.463829,41.914925
17,-122.454803,41.92387
18,-122.440536,41.946377
19,-122.440498,41.956013
20,-122.444801,41.969555
21,-122.442436,41.97747
22,-122.43322,41.98436
23,-122.42466,41.98502
24,-122.412811,41.983322
25,-122.402168,41.988213
26,-122.390503,41.988567
27,-122.38401,41.991646
28,-122.376556,41.984219
29,-122.372299,41.984661
30,-122.352539,42.00124
31,-122.345123,42.010807
32,-122.340134,42.017231
33,-122.604172,42.012905
34,-122.606087,42.009228
35,-122.595833,41.973843
36,-122.592934,41.963806
37,-122.560463,41.912502
38,-122.552147,41.892521
39,-122.554909,41.879074
40,-122.568123,41.852474
41,-121.170708,42.001575
42,-121.155724,41.992962
43,-121.134956,41.973145
44,-121.11747,41.9603
45,-121.093819,41.951584
46,-121.092003,41.950382
47,-121.074501,41.938805
48,-121.061203,41.923958
49,-121.054169,41.920101
50,-121.035004,41.918304
51,-121.025291,41.920048
52,-120.997559,41.918797
53,-120.991028,41.913082
54,-120.976509,41.893463
55,-120.9636,41.887257
56,-120.961922,41.886448
57,-120.956833,41.879074
58,-120.954468,41.866791
59,-120.941002,41.848732
60,-124.013367,41.851032
61,-123.996857,41.851871
62,-123.965439,41.84885
63,-123.938553,41.842316
64,-123.926064,41.843346
65,-123.91436,41.84869
66,-123.903633,41.859707
67,-123.882622,41.86702
68,-123.861351,41.869293
69,-123.85907,41.870441
70,-123.854073,41.872967
71,-123.842049,41.883606
72,-123.828903,41.886963
73,-123.768227,41.913971
74,-123.765663,41.929516
75,-123.746162,41.954208
76,-123.745438,41.95512
77,-123.744003,41.977943
78,-123.727364,41.986324
79,-123.717239,41.994991
80,-123.714432,42.000217
81,-123.7164,42.004215
82,-122.58165,41.846039
83,-122.587051,41.841614
84,-122.809334,41.877716
85,-122.804764,41.878746
86,-122.78611,41.876537
87,-122.764664,41.867592
88,-122.746002,41.868587
89,-122.728844,41.872257
90,-122.718941,41.871635
91,-122.711617,41.875465
92,-122.705437,41.875103
93,-122.687073,41.859562
94,-122.671944,41.852329
95,-122.660439,41.847984
96,-122.641037,41.840649
97,-122.634933,41.840969
98,-122.624329,41.845882
99,-122.611794,41.846535
100,-120.758133,41.826836
101,-120.761414,41.832542
102,-120.749924,41.844856
103,-120.745438,41.856468
104,-120.74614,41.867668
105,-120.749947,41.879444
106,-120.74987,41.892735
107,-120.747299,41.905422
108,-120.757156,41.920654
109,-120.772293,41.936382
110,-120.774429,41.942982
111,-120.782631,41.968315
112,-120.799713,41.980766
113,-120.80349,41.996441
114,-120.806999,41.998379
115,-120.811546,41.997528
116,-120.818581,41.992008
117,-120.826927,41.992626
118,-120.831673,41.994747
119,-120.842659,41.993435
120,-120.879417,41.9818
121,-120.883034,41.980022
122,-120.892517,41.975365
123,-120.897812,41.976318
124,-120.914307,41.988773
125,-120.922256,41.997417
126,-120.922523,41.999634
127,-120.923027,41.841377
128,-120.911797,41.847977
129,-120.901993,41.848106
130,-120.889107,41.843536
131,-120.876534,41.843536
132,-120.865677,41.846451
133,-120.853409,41.846436
134,-120.840652,41.848499
135,-120.8256,41.848125
136,-120.803833,41.843636
137,-120.797142,41.839748
138,-120.78331,41.838078
139,-120.775192,41.837093
140,-120.771088,41.835178
141,-120.768753,41.827244
142,-122.823174,41.906887
143,-122.831688,41.918583
144,-122.833298,41.932034
145,-122.822281,41.94846
146,-122.8283,41.953411
147,-122.852386,41.957382
148,-122.867378,41.962761
149,-122.878662,41.971096
150,-122.878403,41.977764
151,-122.87355,41.984913
152,-122.874817,41.988514
153,-122.890266,41.985836
154,-122.902153,41.987709
155,-122.910606,41.982887
156,-122.918243,41.972836
157,-122.926308,41.954723
158,-122.93232,41.947052
159,-122.932083,41.941559
160,-122.926231,41.935226
161,-122.926529,41.931999
162,-122.92067,41.931862
163,-122.916817,41.933449
164,-122.910919,41.932854
165,-122.904121,41.926346
166,-122.904388,41.923668
167,-122.904739,41.920116
168,-122.909721,41.911354
169,-122.916946,41.906597
170,-122.92202,41.908157
171,-122.92588,41.912991
172,-122.931923,41.90876
173,-122.937721,41.911423
174,-122.943817,41.926456
175,-122.952744,41.932621
176,-122.967339,41.937092
177,-122.974312,41.936016
178,-122.984459,41.929718
179,-122.990883,41.935558
180,-122.996452,41.945114
181,-123.001518,41.943455
182,-123.007004,41.933506
183,-123.007507,41.932568
184,-123.030457,41.915916
185,-123.031761,41.910564
186,-123.030281,41.901928
187,-123.035263,41.899357
188,-123.045311,41.90453
189,-123.049553,41.900848
190,-123.02861,41.851543
191,-123.017464,41.844593
192,-123.010674,41.841942
193,-123.005638,41.839977
194,-122.991951,41.826645
195,-122.988251,41.825802
196,-122.961807,41.841034
197,-122.941643,41.848343
198,-122.908836,41.855423
199,-122.88781,41.857262
200,-122.865646,41.856865
201,-122.843086,41.852356
202,-122.835358,41.853676
203,-122.826477,41.868168
204,-122.816803,41.87603
205,-124.198723,42.005322
206,-124.193527,41.973801
207,-124.196564,41.963032
208,-124.195229,41.959675
209,-124.193336,41.958336
210,-124.180748,41.949379
211,-124.158928,41.942097
212,-124.142464,41.938362
213,-124.133904,41.933643
214,-124.129044,41.923855
215,-124.127319,41.906742
216,-124.130241,41.889782
217,-124.13765,41.874363
218,-124.138832,41.861244
219,-124.14254,41.820175
220,-124.150871,41.80315
221,-123.531036,42.011051
222,-123.530937,42.00502
223,-123.519829,41.99926
224,-123.519707,41.989628
225,-123.50618,41.978504
226,-123.4953,41.974796
227,-123.489502,41.967922
228,-123.486816,41.964745
229,-123.48494,41.944427
230,-123.487267,41.940384
231,-123.486343,41.937458
232,-123.475594,41.937645
233,-123.455261,41.923252
234,-123.443741,41.919117
235,-123.427353,41.898289
236,-123.400017,41.878563
237,-123.398773,41.875435
238,-123.396683,41.87027
239,-123.386581,41.864902
240,-123.378448,41.849087
241,-123.375847,41.836155
242,-123.376793,41.801445
243,-124.130623,41.812347
244,-124.12014,41.812119
245,-124.107498,41.819614
246,-124.085083,41.817184
247,-124.075661,41.812977
248,-124.06897,41.803082
249,-124.06044,41.801113
250,-124.056252,41.802074
251,-124.043533,41.816914
252,-124.033043,41.840046
253,-124.030327,41.846027
254,-124.019173,41.850655
255,-123.001801,41.82
256,-123.014038,41.797977
257,-123.027328,41.789665
258,-123.033409,41.789093
259,-122.039787,41.788746
260,-122.03595,41.791595
261,-122.006668,41.830334
262,-121.996674,41.850285
263,-121.97081,41.890228
264,-121.963158,41.900379
265,-121.946999,41.921818
266,-121.918793,41.967587
267,-123.052223,41.786892
268,-123.084938,41.806847
269,-123.09343,41.814854
270,-123.111557,41.814976
271,-123.120483,41.818138
272,-123.16217,41.841236
273,-123.173973,41.846066
274,-123.176933,41.847275
275,-123.188042,41.853752
276,-123.206093,41.855927
277,-123.22023,41.867737
278,-123.239319,41.873978
279,-123.246193,41.877941
280,-123.260979,41.875248
281,-123.269852,41.880699
282,-123.290482,41.883858
283,-123.298637,41.882465
284,-123.307953,41.871593
285,-123.308678,41.86673
286,-123.308098,41.865299
287,-123.301613,41.849239
288,-123.300758,41.84103
289,-123.309372,41.823544
290,-123.313759,41.818466
291,-123.323196,41.817684
292,-123.33194,41.807301
293,-123.335983,41.807751
294,-123.341873,41.817043
295,-123.349083,41.821213
296,-123.35778,41.819321
297,-123.370872,41.803631
298,-122.043159,41.785984
299,-121.897881,41.967625
300,-121.868973,41.95266
301,-121.833153,41.939377
302,-121.806,41.922943
303,-121.797577,41.921486
304,-121.775772,41.925438
305,-121.772537,41.923519
306,-121.776733,41.910576
307,-121.779694,41.901424
308,-121.777847,41.88615
309,-121.768806,41.872799
310,-121.754356,41.861061
311,-121.733963,41.816811
312,-121.732521,41.810226
313,-121.734383,41.802582
314,-121.740173,41.794785
315,-121.745461,41.787651
316,-121.750641,41.773941
317,-124.148651,41.871109
